"Date","Solar To Home","Solar To Battery","Solar To Grid","Grid To Home","Grid To Battery","Battery To Home","Battery To Grid"
"2024-07-10 01:30","0","0","0","3.97","1.68","0","0"
"2024-07-10 02:00","0","0","0","3.96","1.36","0","0"
"2024-07-10 02:30","0","0","0","1.15","0.12","0","0"
"2024-07-10 03:00","0","0","0","0.18","0","0","0"
"2024-07-10 03:30","0","0","0","0.2","0","0","0"
"2024-07-10 04:00","0","0","0","0.2","0","0","0"
"2024-07-10 04:30","0","0","0","0.18","0","0","0"
"2024-07-10 05:00","0","0","0","0.01","0","0.2","0"
"2024-07-10 05:30","0.01","0","0","0","0","0.16","0.01"
"2024-07-10 06:00","0.02","0","0","0.01","0","0.34","0.02"
"2024-07-10 06:30","0.06","0","0","0.02","0","0.43","0.02"
"2024-07-10 07:00","0.18","0","0","0.01","0","0.1","0"
"2024-07-10 07:30","0.25","0","0","0.18","0","1.5","0"
"2024-07-10 08:00","0.29","0.11","0","0","0","0.59","0"
"2024-07-10 08:30","0.27","0.12","0","0","0.01","0.01","0"
"2024-07-10 09:00","0.42","0.03","0","0.01","0","0.53","0"
"2024-07-10 09:30","0.5","0.29","0","0","0.01","0.26","0"
"2024-07-10 10:00","0.27","0.21","0","0","0","0","0"
"2024-07-10 10:30","0.26","0.3","0","0","0","0","0"
"2024-07-10 11:00","0.41","0.28","0","0.15","0","0.36","0"
"2024-07-10 11:30","0.75","0.18","0.01","0.46","0","0.72","0"
"2024-07-10 12:00","0.78","0.36","0","0","0","0.1","0"
"2024-07-10 12:30","0.33","0.2","0","0.01","0.01","0.1","0"
"2024-07-10 13:00","0.43","0.85","0.16","0","0","0.04","0"
"2024-07-10 13:30","0.76","0.78","0.13","0","0","0.11","0"
"2024-07-10 14:00","0.58","0.57","0.12","0.01","0","0.04","0"
"2024-07-10 14:30","0.44","0.67","0.87","0","0","0","0"
"2024-07-10 15:00","0.67","0.02","0.78","0","0","0.01","0.04"
"2024-07-10 15:30","1.33","0.03","0.67","0.28","0.05","0","0"
"2024-07-10 16:00","1.08","0","0.81","0.39","0","0.04","0.01"
"2024-07-10 16:30","0.35","0","1.55","0","0","0","0.01"
"2024-07-10 17:00","0.22","0","1.14","0","0","0","0.01"
"2024-07-10 17:30","0.2","0","0.23","0","0","0","0.01"
"2024-07-10 18:00","0.2","0","0.08","0","0","0.01","0.01"
"2024-07-10 18:30","0.16","0","0","0","0","0.02","0"
"2024-07-10 19:00","0.2","0","0","0.05","0","0.44","0"
"2024-07-10 19:30","0.19","0","0","1.21","0","1.77","0"
"2024-07-10 20:00","0.07","0","0","0.14","0","0.7","0"
"2024-07-10 20:30","0.02","0","0","0","0","0.27","0"
"2024-07-10 21:00","0","0","0","0","0","0.77","0"
"2024-07-10 21:30","0","0","0","0.01","0","0.98","0"
"2024-07-10 22:00","0","0","0","0.04","0","1.09","0"
"2024-07-10 22:30","0","0","0","0","0","0.37","0.01"
"2024-07-10 23:00","0","0","0","0","0","0.25","0"
"2024-07-10 23:30","0","0","0","0","0","0","0"
"2024-07-11 00:00","0","0","0","3","1.61","0","0"
"2024-07-11 00:30","0","0","0","3.82","1.61","0","0"
"2024-07-11 01:00","0","0","0","1.36","1.61","0","0"
"2024-07-11 01:30","0","0","0","0.35","1.61","0","0"
"2024-07-11 02:00","0","0","0","0.26","0.79","0","0"
"2024-07-11 02:30","0","0","0","0.2","0.01","0","0"
"2024-07-11 03:00","0","0","0","0.19","0","0","0"
"2024-07-11 03:30","0","0","0","0.19","0","0","0"
"2024-07-11 04:00","0","0","0","0.2","0","0","0"
"2024-07-11 04:30","0","0","0","0.19","0","0","0"
"2024-07-11 05:00","0","0","0","0.03","0","0.15","0"
"2024-07-11 05:30","0.02","0","0","0.01","0","0.18","0"
"2024-07-11 06:00","0.07","0","0","0","0","0.13","0"
"2024-07-11 06:30","0.11","0","0","0","0","0.09","0"
"2024-07-11 07:00","0.16","0","0","0","0","0.32","0"
"2024-07-11 07:30","0.18","0","0","0.17","0","0.66","0"
"2024-07-11 08:00","0.25","0","0","0.31","0","1.35","0"
"2024-07-11 08:30","0.25","0.28","0.04","0","0","0.01","0"
"2024-07-11 09:00","0.34","0.43","0.01","0","0","0","0"
"2024-07-11 09:30","0.34","0.61","0","0","0","0","0"
"2024-07-11 10:00","0.28","0.84","0","0","0","0","0"
"2024-07-11 10:30","0.24","0.67","0.05","0","0","0","0"
"2024-07-11 11:00","0.31","0.22","0.73","0","0","0","0"
"2024-07-11 11:30","0.23","0.07","1.11","0","0","0","0"
"2024-07-11 12:00","0.22","0","1.53","0","0","0","0"
"2024-07-11 12:30","0.3","0","1.2","0","0","0","0"
"2024-07-11 13:00","0.32","0.01","0.25","0","0","0.02","0.02"
"2024-07-11 13:30","0.22","0","0.1","0","0","0","0"
"2024-07-11 14:00","0.26","0","0.39","0","0","0","0"
"2024-07-11 14:30","0.25","0","0.64","0","0","0","0"
"2024-07-11 15:00","0.24","0","0.83","0","0","0","0"
"2024-07-11 15:30","0.26","0","1","0","0","0","0"
"2024-07-11 16:00","0.36","0","0.61","0","0","0","0.01"
"2024-07-11 16:30","0.24","0","0.89","0","0","0","0"
"2024-07-11 17:00","0.25","0","0.72","0","0","0","0"
"2024-07-11 17:30","0.36","0","0.11","0.27","0","0.47","0.01"
"2024-07-11 18:00","0.39","0","0","0.13","0","1.49","0"
"2024-07-11 18:30","0.26","0.08","0","0","0","0.1","0"
"2024-07-11 19:00","0.21","0.05","0","0","0","0.01","0"
"2024-07-11 19:30","0.15","0","0","0","0","0.33","0.02"
"2024-07-11 20:00","0.04","0","0","0.01","0","1.04","0"
"2024-07-11 20:30","0.02","0","0","1.18","0","1.58","0"
"2024-07-11 21:00","0","0","0","3.02","0","1.9","0"
"2024-07-11 21:30","0","0","0","2.3","0","0.75","0"
"2024-07-11 22:00","0","0","0","1.07","0","0","0"
"2024-07-11 22:30","0","0","0","0.09","0","0.23","0"
"2024-07-11 23:00","0","0","0","0.55","0","0.17","0"
"2024-07-11 23:30","0","0","0","0.18","0","0","0"
"2024-07-12 00:00","0","0","0","3.29","1.64","0","0"
"2024-07-12 00:30","0","0","0","4.62","1.64","0","0"
"2024-07-12 01:00","0","0","0","4.08","1.64","0","0"
"2024-07-12 01:30","0","0","0","0.34","1.64","0","0"
"2024-07-12 02:00","0","0","0","0.33","1.35","0","0"
"2024-07-12 02:30","0","0","0","0.21","0.14","0","0"
"2024-07-12 03:00","0","0","0","0.18","0","0","0"
"2024-07-12 03:30","0","0","0","0.2","0","0","0"
"2024-07-12 04:00","0","0","0","0.19","0","0","0"
"2024-07-12 04:30","0","0","0","0.2","0","0","0"
"2024-07-12 05:00","0","0","0","0.31","0","0.94","0"
"2024-07-12 05:30","0","0","0","0","0","0.18","0"
"2024-07-12 06:00","0.01","0","0","0","0","0.39","0.01"
"2024-07-12 06:30","0.02","0","0","0.21","0","0.62","0"
"2024-07-12 07:00","0.01","0","0","0.03","0","0.18","0.02"
"2024-07-12 07:30","0.13","0","0","0","0","0.1","0"
"2024-07-12 08:00","0.21","0.06","0","0","0","0.01","0"
"2024-07-12 08:30","0.22","0.08","0","0.01","0","0.02","0"
"2024-07-12 09:00","0","0","0","0","0","0","0"
"2024-07-12 09:30","0.17","0.34","0","0","0","0","0"
"2024-07-12 10:00","0.18","0.27","0","0","0","0","0"
"2024-07-12 10:30","0.17","0.41","0","0","0","0","0"
"2024-07-12 11:00","0.21","1.11","0.01","0","0","0","0"
"2024-07-12 11:30","0.21","0.24","0.63","0","0","0","0"
"2024-07-12 12:00","0.18","0","0.75","0","0","0","0"
"2024-07-12 12:30","0.19","0","0.9","0","0","0","0"
"2024-07-12 13:00","0.24","0","0.66","0","0","0","0"
"2024-07-12 13:30","0.24","0","0.38","0","0","0","0"
"2024-07-12 14:00","0.21","0","1.02","0","0","0","0"
"2024-07-12 14:30","0.26","0","0.69","0","0","0","0"
"2024-07-12 15:00","0.24","0","0.76","0","0","0","0"
"2024-07-12 15:30","0.23","0","0.44","0","0","0","0"
"2024-07-12 16:00","0.25","0","0.01","0.05","0","0.2","0"
"2024-07-12 16:30","0.5","0","0","0.29","0","1.22","0"
"2024-07-12 17:00","0.19","0.02","0","0","0","0.16","0"
"2024-07-12 17:30","0.17","0.11","0","0","0","0","0"
"2024-07-12 18:00","0.18","0.24","0","0","0","0","0"
"2024-07-12 18:30","0.16","0.08","0","0","0","0","0"
"2024-07-12 19:00","0.16","0.06","0","0","0","0","0"
"2024-07-12 19:30","0.15","0","0","0","0","0.02","0"
"2024-07-12 20:00","0.05","0","0","0","0","0.11","0"
"2024-07-12 20:30","0.01","0","0","0","0","0.86","0.01"
"2024-07-12 21:00","0","0","0","0.63","0","1.38","0"
"2024-07-12 21:30","0","0","0","0.16","0","0.86","0"
"2024-07-12 22:00","0","0","0","0","0","0.38","0"
"2024-07-12 22:30","0","0","0","0","0","0.33","0"
"2024-07-12 23:00","0","0","0","0.29","0","0.77","0"
"2024-07-12 23:30","0","0","0","0","0","0.15","0"
"2024-07-13 00:00","0","0","0","3","1.65","0","0"
"2024-07-13 00:30","0","0","0","3.94","1.65","0","0"
"2024-07-13 01:00","0","0","0","3.95","1.65","0","0"
"2024-07-13 01:30","0","0","0","3.95","1.58","0","0"
"2024-07-13 02:00","0","0","0","3.8","0.33","0","0"
"2024-07-13 02:30","0","0","0","3.8","0","0","0"
"2024-07-13 03:00","0","0","0","3.78","0","0","0"
"2024-07-13 03:30","0","0","0","3.77","0","0","0"
"2024-07-13 04:00","0","0","0","3.78","0","0","0"
"2024-07-13 04:30","0","0","0","1.29","0","0.01","0"
"2024-07-13 05:00","0","0","0","0","0","0.19","0"
"2024-07-13 05:30","0.03","0","0","0","0","0.18","0"
"2024-07-13 06:00","0.08","0","0","0.01","0","0.1","0"
"2024-07-13 06:30","0.12","0","0","0","0","0.07","0"
"2024-07-13 07:00","0.16","0.01","0","0","0","0.03","0"
"2024-07-13 07:30","0.21","0.01","0","0","0","0.49","0"
"2024-07-13 08:00","0.23","0.02","0","0","0","0.02","0"
"2024-07-13 08:30","0.31","0.26","0","0","0","0","0"
"2024-07-13 09:00","0.27","0.5","0.01","0","0","0","0"
"2024-07-13 09:30","0.41","0.14","0.33","0","0","0","0"
"2024-07-13 10:00","0.82","0","0.22","0.32","0","0.53","0.04"
"2024-07-13 10:30","0.84","0.22","0","0.55","0","0.42","0.01"
"2024-07-13 11:00","0.83","0.26","0.02","0.08","0.01","0.24","0"
"2024-07-13 11:30","0.54","0.43","0","0.09","0","0.28","0"
"2024-07-13 12:00","0.33","0.28","0","0","0","0.01","0"
"2024-07-13 12:30","0.54","0.4","0.63","0","0","0","0"
"2024-07-13 13:00","0.18","0.01","0","0","0","0.16","0.01"
"2024-07-13 13:30","0.33","0.11","0","0","0.01","0.12","0"
"2024-07-13 14:00","0.46","0","0","0.35","0","1.23","0"
"2024-07-13 14:30","0.33","0.98","0.13","0","0","0","0"
"2024-07-13 15:00","0.52","0.53","0.09","0","0","0.04","0.01"
"2024-07-13 15:30","0.32","0.22","0.54","0","0","0","0"
"2024-07-13 16:00","0.28","0","0.28","0","0","0","0"
"2024-07-13 16:30","0.28","0","0.29","0","0","0","0.01"
"2024-07-13 17:00","0.44","0.07","0","0","0","0.45","0.01"
"2024-07-13 17:30","0.47","0.02","0","0","0","0.7","0"
"2024-07-13 18:00","0.26","0.11","0","0","0","0.08","0.01"
"2024-07-13 18:30","0.38","0","0","0.67","0","1.31","0.02"
"2024-07-13 19:00","0.33","0.03","0","0.04","0","0.26","0"
"2024-07-13 19:30","0.15","0","0","0","0","0.14","0"
"2024-07-13 20:00","0.14","0","0","0","0","0.08","0"
"2024-07-13 20:30","0.03","0","0","0","0","0.24","0"
"2024-07-13 21:00","0.01","0","0","0","0","0.23","0"
"2024-07-13 21:30","0","0","0","0","0","0.62","0"
"2024-07-13 22:00","0","0","0","0","0","0.7","0"
"2024-07-13 22:30","0","0","0","0","0","0.98","0"
"2024-07-13 23:00","0","0","0","0","0","0.32","0"
"2024-07-13 23:30","0","0","0","0","0","0.32","0"
"2024-07-14 00:00","0","0","0","3.56","1.64","0","0"
"2024-07-14 00:30","0","0","0","3.91","1.64","0","0"
"2024-07-14 01:00","0","0","0","0.64","1.64","0","0"
"2024-07-14 01:30","0","0","0","0.33","1.35","0","0"
"2024-07-14 02:00","0","0","0","0.21","0.14","0","0"
"2024-07-14 02:30","0","0","0","0.19","0","0","0"
"2024-07-14 03:00","0","0","0","0.2","0","0","0"
"2024-07-14 03:30","0","0","0","0.2","0","0","0"
"2024-07-14 04:00","0","0","0","0.17","0","0","0"
"2024-07-14 04:30","0","0","0","0.18","0","0.01","0"
"2024-07-14 05:00","0","0","0","0.02","0","0.15","0.01"
"2024-07-14 05:30","0.02","0","0","0","0","0.15","0.01"
"2024-07-14 06:00","0.04","0","0","0.01","0","0.14","0"
"2024-07-14 06:30","0.11","0","0","0","0","0.06","0"
"2024-07-14 07:00","0.15","0","0","0","0","0.05","0"
"2024-07-14 07:30","0.17","0.01","0","0","0","0.17","0"
"2024-07-14 08:00","0.2","0.03","0","0","0","0.31","0"
"2024-07-14 08:30","0.23","0.31","0.01","0","0","0","0"
"2024-07-14 09:00","0.65","0.05","0","0.43","0","0.94","0"
"2024-07-14 09:30","0.52","0.23","0","0.17","0.01","0.57","0"
"2024-07-14 10:00","0.28","0.73","0.01","0","0","0","0"
"2024-07-14 10:30","0.22","0.9","0.06","0","0","0","0"
"2024-07-14 11:00","0.23","0.25","0.84","0","0","0","0"
"2024-07-14 11:30","0.5","0","1.16","0","0","0","0"
"2024-07-14 12:00","0.25","0","0.72","0","0","0","0"
"2024-07-14 12:30","0.45","0.05","0.33","0","0","0.13","0.03"
"2024-07-14 13:00","0.24","0","0.83","0","0","0","0"
"2024-07-14 13:30","0.59","0","0.17","0.06","0","0.44","0.02"
"2024-07-14 14:00","0.9","0.26","0.01","0.32","0","0.47","0"
"2024-07-14 14:30","0.39","0.51","0.74","0","0","0","0"
"2024-07-14 15:00","0.69","0","1.05","0","0","0","0"
"2024-07-14 15:30","0.38","0","1.49","0","0","0","0"
"2024-07-14 16:00","0.34","0","1.53","0","0","0","0"
"2024-07-14 16:30","0.54","0","1.23","0","0","0","0"
"2024-07-14 17:00","0.59","0.01","0.69","0","0","0","0"
"2024-07-14 17:30","0.32","0.02","0.02","0.38","0","1.18","0"
"2024-07-14 18:00","0.2","0","0","0.72","0","1.75","0"
"2024-07-14 18:30","0.14","0","0","0.32","0","1.59","0"
"2024-07-14 19:00","0.12","0","0","0.1","0","0.96","0"
"2024-07-14 19:30","0.09","0","0","0.11","0","1.01","0.02"
"2024-07-14 20:00","0.05","0","0","0","0","0.27","0.02"
"2024-07-14 20:30","0.01","0","0","0","0","0.28","0.01"
"2024-07-14 21:00","0","0","0","0.1","0","0.23","0"
"2024-07-14 21:30","0","0","0","0.34","0","0","0"
"2024-07-14 22:00","0","0","0","0.2","0","0.18","0"
"2024-07-14 22:30","0","0","0","0.76","0","0.1","0"
"2024-07-14 23:00","0","0","0","2.24","0","0","0"
"2024-07-14 23:30","0","0","0","0.2","0","0","0"
"2024-07-15 00:00","0","0","0","0.86","1.62","0","0"
"2024-07-15 00:30","0","0","0","0.35","1.62","0","0"
"2024-07-15 01:00","0","0","0","0.33","1.62","0","0"
"2024-07-15 01:30","0","0","0","0.35","1.62","0","0"
"2024-07-15 02:00","0","0","0","0.31","1.3","0","0"
"2024-07-15 02:30","0","0","0","0.19","0.12","0","0"
"2024-07-15 03:00","0","0","0","0.2","0","0","0"
"2024-07-15 03:30","0","0","0","0.18","0","0","0"
"2024-07-15 04:00","0","0","0","1.9","0","0","0"
"2024-07-15 04:30","0","0","0","1.74","0","0","0"
"2024-07-15 05:00","0","0","0","0.07","0","0.17","0"
"2024-07-15 05:30","0.05","0","0","0","0","0.12","0.01"
"2024-07-15 06:00","0.15","0","0","0","0","0.03","0"
"2024-07-15 06:30","0.13","0","0","0","0","0.14","0"
"2024-07-15 07:00","0.16","0.01","0","0","0","0.03","0"
"2024-07-15 07:30","0.18","0","0","0","0","0.27","0"
"2024-07-15 08:00","0.19","0.04","0","0","0","0.15","0"
"2024-07-15 08:30","0.28","0.04","0","0.01","0","0.34","0"
"2024-07-15 09:00","0.2","0.08","0","0","0.01","0","0"
"2024-07-15 09:30","0.21","0.07","0","0","0.01","0","0"
"2024-07-15 10:00","0.25","0.13","0","0","0","0.01","0"
"2024-07-15 10:30","0.17","0.07","0","0","0","0","0"
"2024-07-15 11:00","0.22","0.07","0","0","0","0","0"
"2024-07-15 11:30","0.21","0.32","0","0","0","0.01","0"
"2024-07-15 12:00","0.28","0","0","0.34","0","1.12","0"
"2024-07-15 12:30","0.2","0.2","0","0.11","0","0.13","0"
"2024-07-15 13:00","0.19","0.53","0","0","0","0","0"
"2024-07-15 13:30","0.23","0.6","0","0","0","0","0"
"2024-07-15 14:00","0.18","0.18","0","0","0","0","0"
"2024-07-15 14:30","0.18","0.18","0","0","0","0","0"
"2024-07-15 15:00","0.2","0.04","0.28","0","0","0","0"
"2024-07-15 15:30","0.21","0","0.04","0","0","0.06","0"
"2024-07-15 16:00","0.04","0","0","0","0","0.13","0.03"
"2024-07-15 16:30","0.12","0.04","0","0","0","0.06","0"
"2024-07-15 17:00","0.13","0.02","0","0","0","0.05","0"
"2024-07-15 17:30","0.03","0","0","0.11","0","1","0"
"2024-07-15 18:00","0.03","0","0","1.23","0","1.79","0"
"2024-07-15 18:30","0.01","0","0","0.12","0","0.72","0.01"
"2024-07-15 19:00","0.03","0","0","0","0","0.26","0"
"2024-07-15 19:30","0.02","0","0","0","0","1.12","0"
"2024-07-15 20:00","0.01","0","0","0","0","0.8","0"
"2024-07-15 20:30","0.01","0","0","0.37","0","1.51","0"
"2024-07-15 21:00","0","0","0","1.08","0","0.17","0"
"2024-07-15 21:30","0","0","0","0.32","0","0.08","0"
"2024-07-15 22:00","0","0","0","0.12","0","0.27","0"
"2024-07-15 22:30","0","0","0","0.3","0","0","0"
"2024-07-15 23:00","0","0","0","0.2","0","0","0"
"2024-07-15 23:30","0","0","0","0.19","0","0","0"
"2024-07-16 00:00","0","0","0","3.12","1.66","0","0"
"2024-07-16 00:30","0","0","0","3.97","1.66","0","0"
"2024-07-16 01:00","0","0","0","3.96","1.66","0","0"
"2024-07-16 01:30","0","0","0","3.97","1.66","0","0"
"2024-07-16 02:00","0","0","0","3.91","1.32","0","0"
"2024-07-16 02:30","0","0","0","0.86","0.12","0","0"
"2024-07-16 03:00","0","0","0","0.21","0","0","0"
"2024-07-16 03:30","0","0","0","0.18","0","0","0"
"2024-07-16 04:00","0","0","0","0.19","0","0","0"
"2024-07-16 04:30","0","0","0","0.18","0","0.01","0"
"2024-07-16 05:00","0.02","0","0","0.01","0","0.17","0"
"2024-07-16 05:30","0.02","0","0","0","0","0.15","0.01"
"2024-07-16 06:00","0.02","0","0","0","0","0.17","0"
"2024-07-16 06:30","0.07","0","0","0","0","0.1","0"
"2024-07-16 07:00","0.05","0","0","0.19","0","0.77","0"
"2024-07-16 07:30","0.19","0.01","0","0.01","0","0.18","0"
"2024-07-16 08:00","0.23","0.14","0.01","0","0","0","0"
"2024-07-16 08:30","0.24","0.12","0","0","0","0.01","0"
"2024-07-16 09:00","0.3","0.07","0","0.33","0","0.68","0"
"2024-07-16 09:30","0.25","0","0","0.26","0","1.47","0"
"2024-07-16 10:00","0.23","0.1","0","0","0","0","0"
"2024-07-16 10:30","0.2","0.04","0","0","0","0","0"
"2024-07-16 11:00","0.18","0.04","0","0","0","0","0"
"2024-07-16 11:30","0.21","0.22","0","0","0","0","0"
"2024-07-16 12:00","0.25","0.2","0","0","0","0","0"
"2024-07-16 12:30","0.27","0.09","0","0","0","0","0"
"2024-07-16 13:00","0.32","0.79","0.08","0","0","0","0"
"2024-07-16 13:30","0.85","0.44","0.01","0","0","0","0"
"2024-07-16 14:00","0.21","1.08","0.41","0","0","0","0"
"2024-07-16 14:30","0.42","0.32","0.07","0","0","0.22","0"
"2024-07-16 15:00","0.78","0.01","0","0.37","0","1.12","0"
"2024-07-16 15:30","0.3","0.42","0","0","0","0","0"
"2024-07-16 16:00","0.28","0.18","0","0","0","0.07","0"
"2024-07-16 16:30","0.22","0.27","0","0","0","0.01","0"
"2024-07-16 17:00","0.3","0.17","0","0","0","0.18","0"
"2024-07-16 17:30","0.19","0.07","0","0","0","0.01","0"
"2024-07-16 18:00","0.18","0","0","0","0","0.02","0"
"2024-07-16 18:30","0.19","0.04","0","0","0","0","0"
"2024-07-16 19:00","0.19","0.01","0","0","0","0.16","0"
"2024-07-16 19:30","0.16","0","0","0.22","0","1.42","0"
"2024-07-16 20:00","0.09","0","0","0.05","0","0.87","0.06"
"2024-07-16 20:30","0.02","0","0","0","0","0.26","0.01"
"2024-07-16 21:00","0","0","0","0","0","0.52","0"
"2024-07-16 21:30","0","0","0","0.52","0","1.47","0"
"2024-07-16 22:00","0","0","0","0.73","0","1.96","0"
"2024-07-16 22:30","0","0","0","0.31","0","0.26","0"
"2024-07-16 23:00","0","0","0","0.85","0","0","0"
"2024-07-16 23:30","0","0","0","0.36","0","0","0"
"2024-07-17 00:00","0","0","0","0.34","1.63","0","0"
"2024-07-17 00:30","0","0","0","0.36","1.64","0","0"
"2024-07-17 01:00","0","0","0","0.36","1.64","0","0"
"2024-07-17 01:30","0","0","0","0.34","1.64","0","0"
"2024-07-17 02:00","0","0","0","0.31","1.31","0","0"
"2024-07-17 02:30","0","0","0","0.21","0.14","0","0"
"2024-07-17 03:00","0","0","0","0.18","0","0","0"
"2024-07-17 03:30","0","0","0","0.23","0","0","0"
"2024-07-17 04:00","0","0","0","0.2","0","0","0"
"2024-07-17 04:30","0","0","0","0.19","0","0","0"
"2024-07-17 05:00","0","0","0","0.01","0","0.18","0"
"2024-07-17 05:30","0.01","0","0","0.01","0","0.16","0"
"2024-07-17 06:00","0.06","0","0","0","0","0.34","0"
"2024-07-17 06:30","0.12","0","0","0","0","0.1","0"
"2024-07-17 07:00","0.18","0","0","0.11","0","0.54","0"
"2024-07-17 07:30","0.24","0","0","0.64","0","1.33","0"
"2024-07-17 08:00","0.38","0.04","0","0.11","0","0.74","0"
"2024-07-17 08:30","0.25","0.29","0","0","0","0","0"
"2024-07-17 09:00","0.27","0.47","0","0","0.01","0","0"
"2024-07-17 09:30","0.31","0.59","0","0","0","0","0"
"2024-07-17 10:00","0.28","0.8","0","0","0","0","0"
"2024-07-17 10:30","0.55","0.68","0","0","0.02","0.01","0"
"2024-07-17 11:00","0.38","0.87","0.04","0","0","0","0"
"2024-07-17 11:30","0.33","0.32","0.97","0","0","0","0"
"2024-07-17 12:00","0.88","0.05","0.32","0.14","0","0.14","0.07"
"2024-07-17 12:30","1.31","0.09","0","0.31","0.02","0.35","0"
"2024-07-17 13:00","0.45","0.63","0.17","0","0","0","0"
"2024-07-17 13:30","0.26","0.11","1","0","0","0","0"
"2024-07-17 14:00","0.32","0","1.22","0","0","0","0.01"
"2024-07-17 14:30","0.36","0","1.17","0","0","0","0.01"
"2024-07-17 15:00","0.34","0","1.23","0","0","0","0"
"2024-07-17 15:30","0.3","0","1.04","0","0","0","0"
"2024-07-17 16:00","0.26","0","1.34","0","0","0","0"
"2024-07-17 16:30","0.71","0","0.82","0","0","0","0.01"
"2024-07-17 17:00","0.67","0.01","0.37","0","0","0.08","0.06"
"2024-07-17 17:30","0.41","0.1","0","0","0","0.37","0"
"2024-07-17 18:00","0.18","0.24","0.01","0","0","0","0"
"2024-07-17 18:30","0.21","0.01","0.1","0","0","0","0"
"2024-07-17 19:00","0.24","0","0.01","0.07","0","0.43","0"
"2024-07-17 19:30","0.17","0","0","1.66","0","1.67","0"
"2024-07-17 20:00","0.09","0","0","0.05","0","0.84","0"
"2024-07-17 20:30","0.02","0","0","0.06","0","0.32","0"
"2024-07-17 21:00","0","0","0","0.15","0","0.75","0"
"2024-07-17 21:30","0","0","0","0","0","0.41","0"
"2024-07-17 22:00","0","0","0","0","0","0.36","0"
"2024-07-17 22:30","0","0","0","0","0","0.32","0"
"2024-07-17 23:00","0","0","0","0","0","0.17","0"
"2024-07-17 23:30","0","0","0","0","0","0","0"
"2024-07-18 00:00","0","0","0","0.34","1.62","0","0"
"2024-07-18 00:30","0","0","0","0.4","1.62","0","0"
"2024-07-18 01:00","0","0","0","0.36","1.62","0","0"
"2024-07-18 01:30","0","0","0","0.28","1.03","0","0"
"2024-07-18 02:00","0","0","0","0.18","0.01","0","0"
"2024-07-18 02:30","0","0","0","0.2","0","0","0"
"2024-07-18 03:00","0","0","0","0.2","0","0","0"
"2024-07-18 03:30","0","0","0","0.2","0","0","0"
"2024-07-18 04:00","0","0","0","0.19","0","0","0"
"2024-07-18 04:30","0","0","0","0.18","0","0.01","0"
"2024-07-18 05:00","0","0","0","0","0","0.18","0"
"2024-07-18 05:30","0.01","0","0","0","0","0.17","0.01"
"2024-07-18 06:00","0.05","0","0","0","0","0.12","0"
"2024-07-18 06:30","0.13","0","0","0","0","0.04","0"
"2024-07-18 07:00","0.16","0.09","0","0","0","0.03","0"
"2024-07-18 07:30","0.26","0.03","0","0.31","0","0.77","0"
"2024-07-18 08:00","0.37","0","0","0.85","0","1.46","0"
"2024-07-18 08:30","0.31","0.05","0","0","0","0.22","0"
"2024-07-18 09:00","0.26","0.16","0","0","0","0","0"
"2024-07-18 09:30","0.32","0.28","0.01","0","0","0","0"
"2024-07-18 10:00","0.42","0.41","0","0","0","0","0"
"2024-07-18 10:30","0.36","0.7","0","0","0","0","0"
"2024-07-18 11:00","0.87","0.52","0","0.23","0.01","0.11","0"
"2024-07-18 11:30","0.71","0.83","0.07","0.05","0.01","0.07","0"
"2024-07-18 12:00","0.4","0.36","1","0","0","0","0"
"2024-07-18 12:30","0.29","0","1.58","0","0","0","0.01"
"2024-07-18 13:00","0.29","0","1.57","0","0","0","0.01"
"2024-07-18 13:30","0.29","0","1.58","0","0","0","0.01"
"2024-07-18 14:00","0.29","0","1.58","0","0","0","0"
"2024-07-18 14:30","0.32","0","1.54","0","0","0","0"
"2024-07-18 15:00","0.28","0","1.21","0","0","0","0"
"2024-07-18 15:30","0.31","0","1.29","0","0","0","0"
"2024-07-18 16:00","0.32","0","1.54","0","0","0","0.01"
"2024-07-18 16:30","0.79","0","0.89","0","0","0","0"
"2024-07-18 17:00","0.53","0","0.63","0","0","0","0"
"2024-07-18 17:30","0.26","0.03","0.04","0","0","0.52","0"
"2024-07-18 18:00","0.18","0.02","0","0","0","0.18","0"
"2024-07-18 18:30","0.14","0","0","0","0","0.22","0"
"2024-07-18 19:00","0.1","0","0","0.35","0","1.33","0"
"2024-07-18 19:30","0.08","0","0","0","0","0.66","0"
"2024-07-18 20:00","0.03","0","0","0","0","0.25","0"
"2024-07-18 20:30","0.01","0","0","0","0","0.37","0.01"
"2024-07-18 21:00","0","0","0","0.55","0","1.36","0"
"2024-07-18 21:30","0","0","0","0","0","0.31","0"
"2024-07-18 22:00","0","0","0","0","0","0.24","0.07"
"2024-07-18 22:30","0","0","0","0","0","0.25","0"
"2024-07-18 23:00","0","0","0","0","0","0.24","0"
"2024-07-18 23:30","0","0","0","0","0","0.22","0"
"2024-07-19 00:00","0","0","0","3.21","1.64","0","0"
"2024-07-19 00:30","0","0","0","3.92","1.65","0","0"
"2024-07-19 01:00","0","0","0","3.93","1.65","0","0"
"2024-07-19 01:30","0","0","0","3.93","1.57","0","0"
"2024-07-19 02:00","0","0","0","3.8","0.36","0","0"
"2024-07-19 02:30","0","0","0","1.34","0","0","0"
"2024-07-19 03:00","0","0","0","0.19","0","0","0"
"2024-07-19 03:30","0","0","0","0.2","0","0","0"
"2024-07-19 04:00","0","0","0","0.2","0","0","0"
