LCLid,stdorToU,DateTime,consumption_Wh
MAC000034,Std,2013-03-31 06:30:00,1916.0
MAC000034,Std,2013-03-31 07:00:00,45.0
MAC000034,Std,2013-03-31 07:30:00,78.0
MAC000034,Std,2013-03-31 08:00:00,119.0
MAC000034,Std,2013-03-31 08:30:00,68.0
MAC000034,Std,2013-03-31 09:00:00,65.0
MAC000034,Std,2013-03-31 09:30:00,55.0
MAC000034,Std,2013-03-31 10:00:00,122.0
MAC000034,Std,2013-03-31 10:30:00,298.0
MAC000034,Std,2013-03-31 11:00:00,208.0
MAC000034,Std,2013-03-31 11:30:00,90.0
MAC000034,Std,2013-03-31 12:00:00,109.0
MAC000034,Std,2013-03-31 12:30:00,86.0
MAC000034,Std,2013-03-31 13:00:00,147.0
MAC000034,Std,2013-03-31 13:30:00,208.0
MAC000034,Std,2013-03-31 14:00:00,142.0
MAC000034,Std,2013-03-31 14:30:00,117.0
MAC000034,Std,2013-03-31 15:00:00,193.0
MAC000034,Std,2013-03-31 15:30:00,178.0
MAC000034,Std,2013-03-31 16:00:00,173.0
MAC000034,Std,2013-03-31 16:30:00,190.0
MAC000034,Std,2013-03-31 17:00:00,166.0
MAC000034,Std,2013-03-31 17:30:00,276.0
MAC000034,Std,2013-03-31 18:00:00,166.0
MAC000034,Std,2013-03-31 18:30:00,158.0
MAC000034,Std,2013-03-31 19:00:00,191.0
MAC000034,Std,2013-03-31 19:30:00,182.0
MAC000034,Std,2013-03-31 20:00:00,171.0
MAC000034,Std,2013-03-31 20:30:00,161.0
MAC000034,Std,2013-03-31 21:00:00,185.0
MAC000034,Std,2013-03-31 21:30:00,232.0
MAC000034,Std,2013-03-31 22:00:00,271.0
MAC000034,Std,2013-03-31 22:30:00,219.0
MAC000034,Std,2013-03-31 23:00:00,188.0
MAC000034,Std,2013-03-31 23:30:00,177.0
MAC000034,Std,2013-04-01 00:00:00,5573.9999
MAC000034,Std,2013-04-01 00:30:00,5301.0001
MAC000034,Std,2013-04-01 01:00:00,5372.0002
MAC000034,Std,2013-04-01 01:30:00,5050.0002
MAC000034,Std,2013-04-01 02:00:00,4565.0001
MAC000034,Std,2013-04-01 02:30:00,4278.9998000000005
MAC000034,Std,2013-04-01 03:00:00,4247.0002
MAC000034,Std,2013-04-01 03:30:00,2300.0
MAC000034,Std,2013-04-01 04:00:00,1531.9999
MAC000034,Std,2013-04-01 04:30:00,2048.0001
MAC000034,Std,2013-04-01 05:00:00,1452.0
MAC000034,Std,2013-04-01 05:30:00,2581.0001
MAC000034,Std,2013-04-01 06:00:00,1260.0
MAC000034,Std,2013-04-01 06:30:00,1959.0
MAC000034,Std,2013-04-01 07:00:00,131.0
MAC000034,Std,2013-04-01 07:30:00,46.0
MAC000034,Std,2013-04-01 08:00:00,49.0
MAC000034,Std,2013-04-01 08:30:00,50.0
MAC000034,Std,2013-04-01 09:00:00,33.0
MAC000034,Std,2013-04-01 09:30:00,61.0
MAC000034,Std,2013-04-01 10:00:00,70.0
MAC000034,Std,2013-04-01 10:30:00,387.0
MAC000034,Std,2013-04-01 11:00:00,123.0
MAC000034,Std,2013-04-01 11:30:00,268.0
MAC000034,Std,2013-04-01 12:00:00,144.0
MAC000034,Std,2013-04-01 12:30:00,114.0
MAC000034,Std,2013-04-01 13:00:00,45.0
MAC000034,Std,2013-04-01 13:30:00,38.0
MAC000034,Std,2013-04-01 14:00:00,58.0
MAC000034,Std,2013-04-01 14:30:00,70.0
MAC000034,Std,2013-04-01 15:00:00,95.0
MAC000034,Std,2013-04-01 15:30:00,56.0
MAC000034,Std,2013-04-01 16:00:00,66.0
MAC000034,Std,2013-04-01 16:30:00,206.0
MAC000034,Std,2013-04-01 17:00:00,149.0
MAC000034,Std,2013-04-01 17:30:00,53.0
MAC000034,Std,2013-04-01 18:00:00,71.0
MAC000034,Std,2013-04-01 18:30:00,181.0
MAC000034,Std,2013-04-01 19:00:00,151.0
MAC000034,Std,2013-04-01 19:30:00,166.0
MAC000034,Std,2013-04-01 20:00:00,144.0
MAC000034,Std,2013-04-01 20:30:00,194.0
MAC000034,Std,2013-04-01 21:00:00,211.0
MAC000034,Std,2013-04-01 21:30:00,265.0
MAC000034,Std,2013-04-01 22:00:00,188.0
MAC000034,Std,2013-04-01 22:30:00,208.0
MAC000034,Std,2013-04-01 23:00:00,204.0
MAC000034,Std,2013-04-01 23:30:00,176.0
MAC000034,Std,2013-04-02 00:00:00,5830.9999
MAC000034,Std,2013-04-02 00:30:00,4842.9999
MAC000034,Std,2013-04-02 01:00:00,5198.0
MAC000034,Std,2013-04-02 01:30:00,5211.0
MAC000034,Std,2013-04-02 02:00:00,4854.0001
MAC000034,Std,2013-04-02 02:30:00,4216.000099999999
MAC000034,Std,2013-04-02 03:00:00,4091.0001
MAC000034,Std,2013-04-02 03:30:00,2861.0001
MAC000034,Std,2013-04-02 04:00:00,1524.0
MAC000034,Std,2013-04-02 04:30:00,1692.0
MAC000034,Std,2013-04-02 05:00:00,2068.0001
MAC000034,Std,2013-04-02 05:30:00,1781.0
MAC000034,Std,2013-04-02 06:00:00,1780.0
MAC000034,Std,2013-04-02 06:30:00,1751.0
MAC000034,Std,2013-04-02 07:00:00,118.0
MAC000034,Std,2013-04-02 07:30:00,40.0
MAC000034,Std,2013-04-02 08:00:00,46.0
MAC000034,Std,2013-04-02 08:30:00,53.0
MAC000034,Std,2013-04-02 09:00:00,43.0
MAC000034,Std,2013-04-02 09:30:00,53.0
MAC000034,Std,2013-04-02 10:00:00,108.0
MAC000034,Std,2013-04-02 10:30:00,209.0
MAC000034,Std,2013-04-02 11:00:00,106.0
MAC000034,Std,2013-04-02 11:30:00,168.0
MAC000034,Std,2013-04-02 12:00:00,293.0
MAC000034,Std,2013-04-02 12:30:00,301.0
MAC000034,Std,2013-04-02 13:00:00,115.0
MAC000034,Std,2013-04-02 13:30:00,76.0
MAC000034,Std,2013-04-02 14:00:00,59.0
MAC000034,Std,2013-04-02 14:30:00,89.0
MAC000034,Std,2013-04-02 15:00:00,42.0
MAC000034,Std,2013-04-02 15:30:00,58.0
MAC000034,Std,2013-04-02 16:00:00,37.0
MAC000034,Std,2013-04-02 16:30:00,116.0
MAC000034,Std,2013-04-02 17:00:00,246.0
MAC000034,Std,2013-04-02 17:30:00,111.0
MAC000034,Std,2013-04-02 18:00:00,91.0
MAC000034,Std,2013-04-02 18:30:00,118.0
MAC000034,Std,2013-04-02 19:00:00,128.0
MAC000034,Std,2013-04-02 19:30:00,163.0
MAC000034,Std,2013-04-02 20:00:00,215.0
MAC000034,Std,2013-04-02 20:30:00,180.0
MAC000034,Std,2013-04-02 21:00:00,291.0
MAC000034,Std,2013-04-02 21:30:00,208.0
MAC000034,Std,2013-04-02 22:00:00,168.0
MAC000034,Std,2013-04-02 22:30:00,179.0
MAC000034,Std,2013-04-02 23:00:00,181.0
MAC000034,Std,2013-04-02 23:30:00,117.0
MAC000034,Std,2013-04-03 00:00:00,5658.999900000001
MAC000034,Std,2013-04-03 00:30:00,5033.0
MAC000034,Std,2013-04-03 01:00:00,4951.0002
MAC000034,Std,2013-04-03 01:30:00,5006.0
MAC000034,Std,2013-04-03 02:00:00,5027.0
MAC000034,Std,2013-04-03 02:30:00,4525.000099999999
MAC000034,Std,2013-04-03 03:00:00,3793.9999
MAC000034,Std,2013-04-03 03:30:00,2104.0001
MAC000034,Std,2013-04-03 04:00:00,1853.0
MAC000034,Std,2013-04-03 04:30:00,1633.9999
MAC000034,Std,2013-04-03 05:00:00,1948.0
MAC000034,Std,2013-04-03 05:30:00,1818.0
MAC000034,Std,2013-04-03 06:00:00,2036.0
MAC000034,Std,2013-04-03 06:30:00,1513.0
MAC000034,Std,2013-04-03 07:00:00,55.0
MAC000034,Std,2013-04-03 07:30:00,53.0
MAC000034,Std,2013-04-03 08:00:00,35.0
MAC000034,Std,2013-04-03 08:30:00,76.0
MAC000034,Std,2013-04-03 09:00:00,377.0
MAC000034,Std,2013-04-03 09:30:00,120.0
MAC000034,Std,2013-04-03 10:00:00,204.0
MAC000034,Std,2013-04-03 10:30:00,95.0
MAC000034,Std,2013-04-03 11:00:00,152.0
MAC000034,Std,2013-04-03 11:30:00,113.0
MAC000034,Std,2013-04-03 12:00:00,90.0
MAC000034,Std,2013-04-03 12:30:00,68.0
MAC000034,Std,2013-04-03 13:00:00,78.0
MAC000034,Std,2013-04-03 13:30:00,82.0
MAC000034,Std,2013-04-03 14:00:00,63.0
MAC000034,Std,2013-04-03 14:30:00,88.0
MAC000034,Std,2013-04-03 15:00:00,96.0
MAC000034,Std,2013-04-03 15:30:00,46.0
MAC000034,Std,2013-04-03 16:00:00,119.0
MAC000034,Std,2013-04-03 16:30:00,81.0
MAC000034,Std,2013-04-03 17:00:00,158.0
MAC000034,Std,2013-04-03 17:30:00,109.0
MAC000034,Std,2013-04-03 18:00:00,105.0
MAC000034,Std,2013-04-03 18:30:00,56.0
MAC000034,Std,2013-04-03 19:00:00,42.0
MAC000034,Std,2013-04-03 19:30:00,91.0
MAC000034,Std,2013-04-03 20:00:00,114.0
MAC000034,Std,2013-04-03 20:30:00,264.0
MAC000034,Std,2013-04-03 21:00:00,213.0
MAC000034,Std,2013-04-03 21:30:00,205.0
MAC000034,Std,2013-04-03 22:00:00,166.0
MAC000034,Std,2013-04-03 22:30:00,146.0
MAC000034,Std,2013-04-03 23:00:00,142.0
MAC000034,Std,2013-04-03 23:30:00,165.0
MAC000034,Std,2013-04-04 00:00:00,5598.0
MAC000034,Std,2013-04-04 00:30:00,4980.0
MAC000034,Std,2013-04-04 01:00:00,5067.9998
MAC000034,Std,2013-04-04 01:30:00,4768.0001
MAC000034,Std,2013-04-04 02:00:00,4647.9998
MAC000034,Std,2013-04-04 02:30:00,4637.0001
MAC000034,Std,2013-04-04 03:00:00,3976.0001
MAC000034,Std,2013-04-04 03:30:00,2914.0
MAC000034,Std,2013-04-04 04:00:00,1693.0
MAC000034,Std,2013-04-04 04:30:00,2625.9999000000003
MAC000034,Std,2013-04-04 05:00:00,1640.0
MAC000034,Std,2013-04-04 05:30:00,1756.0
MAC000034,Std,2013-04-04 06:00:00,1818.0
MAC000034,Std,2013-04-04 06:30:00,1568.0
MAC000034,Std,2013-04-04 07:00:00,88.0
MAC000034,Std,2013-04-04 07:30:00,118.0
MAC000034,Std,2013-04-04 08:00:00,51.0
MAC000034,Std,2013-04-04 08:30:00,47.0
MAC000034,Std,2013-04-04 09:00:00,505.0
MAC000034,Std,2013-04-04 09:30:00,657.0
MAC000034,Std,2013-04-04 10:00:00,618.0
MAC000034,Std,2013-04-04 10:30:00,580.0
MAC000034,Std,2013-04-04 11:00:00,575.0
MAC000034,Std,2013-04-04 11:30:00,596.0
MAC000034,Std,2013-04-04 12:00:00,600.0
MAC000034,Std,2013-04-04 12:30:00,629.0
MAC000034,Std,2013-04-04 13:00:00,619.0
MAC000034,Std,2013-04-04 13:30:00,593.0
MAC000034,Std,2013-04-04 14:00:00,930.0
MAC000034,Std,2013-04-04 14:30:00,3552.0
MAC000034,Std,2013-04-04 15:00:00,576.0
MAC000034,Std,2013-04-04 15:30:00,149.0
MAC000034,Std,2013-04-04 16:00:00,155.0
MAC000034,Std,2013-04-04 16:30:00,51.0
MAC000034,Std,2013-04-04 17:00:00,211.0
MAC000034,Std,2013-04-04 17:30:00,177.0
MAC000034,Std,2013-04-04 18:00:00,151.0
MAC000034,Std,2013-04-04 18:30:00,159.0
MAC000034,Std,2013-04-04 19:00:00,176.0
MAC000034,Std,2013-04-04 19:30:00,176.0
MAC000034,Std,2013-04-04 20:00:00,181.0
MAC000034,Std,2013-04-04 20:30:00,130.0
MAC000034,Std,2013-04-04 21:00:00,147.0
MAC000034,Std,2013-04-04 21:30:00,156.0
MAC000034,Std,2013-04-04 22:00:00,237.0
MAC000034,Std,2013-04-04 22:30:00,186.0
MAC000034,Std,2013-04-04 23:00:00,187.0
MAC000034,Std,2013-04-04 23:30:00,148.0
MAC000034,Std,2013-04-05 00:00:00,5665.0
MAC000034,Std,2013-04-05 00:30:00,5073.9999
MAC000034,Std,2013-04-05 01:00:00,4997.0002
MAC000034,Std,2013-04-05 01:30:00,4953.000099999999
MAC000034,Std,2013-04-05 02:00:00,4894.0001
MAC000034,Std,2013-04-05 02:30:00,4689.0001
MAC000034,Std,2013-04-05 03:00:00,3951.0
MAC000034,Std,2013-04-05 03:30:00,2615.9999
MAC000034,Std,2013-04-05 04:00:00,2052.0
MAC000034,Std,2013-04-05 04:30:00,1966.0
MAC000034,Std,2013-04-05 05:00:00,1702.9999
MAC000034,Std,2013-04-05 05:30:00,1944.0
MAC000034,Std,2013-04-05 06:00:00,1797.0001
MAC000034,Std,2013-04-05 06:30:00,1558.0
MAC000034,Std,2013-04-05 07:00:00,43.0
MAC000034,Std,2013-04-05 07:30:00,108.0
MAC000034,Std,2013-04-05 08:00:00,86.0
MAC000034,Std,2013-04-05 08:30:00,61.0
MAC000034,Std,2013-04-05 09:00:00,81.0
MAC000034,Std,2013-04-05 09:30:00,109.0
MAC000034,Std,2013-04-05 10:00:00,204.0
MAC000034,Std,2013-04-05 10:30:00,668.0
MAC000034,Std,2013-04-05 11:00:00,669.0
MAC000034,Std,2013-04-05 11:30:00,641.0
MAC000034,Std,2013-04-05 12:00:00,1010.0
MAC000034,Std,2013-04-05 12:30:00,227.0
MAC000034,Std,2013-04-05 13:00:00,214.0
MAC000034,Std,2013-04-05 13:30:00,416.0
MAC000034,Std,2013-04-05 14:00:00,595.0
MAC000034,Std,2013-04-05 14:30:00,92.0
MAC000034,Std,2013-04-05 15:00:00,41.0
MAC000034,Std,2013-04-05 15:30:00,54.0
MAC000034,Std,2013-04-05 16:00:00,34.0
MAC000034,Std,2013-04-05 16:30:00,195.0
MAC000034,Std,2013-04-05 17:00:00,104.0
MAC000034,Std,2013-04-05 17:30:00,156.0
MAC000034,Std,2013-04-05 18:00:00,176.0
MAC000034,Std,2013-04-05 18:30:00,151.0
MAC000034,Std,2013-04-05 19:00:00,121.0
MAC000034,Std,2013-04-05 19:30:00,117.0
MAC000034,Std,2013-04-05 20:00:00,149.0
MAC000034,Std,2013-04-05 20:30:00,191.0
MAC000034,Std,2013-04-05 21:00:00,137.0
MAC000034,Std,2013-04-05 21:30:00,186.0
MAC000034,Std,2013-04-05 22:00:00,199.0
MAC000034,Std,2013-04-05 22:30:00,195.0
MAC000034,Std,2013-04-05 23:00:00,198.0
MAC000034,Std,2013-04-05 23:30:00,175.0
MAC000034,Std,2013-04-06 00:00:00,5309.9999
MAC000034,Std,2013-04-06 00:30:00,5211.999900000001
MAC000034,Std,2013-04-06 01:00:00,5102.0002
MAC000034,Std,2013-04-06 01:30:00,5030.0002
MAC000034,Std,2013-04-06 02:00:00,5363.9998000000005
MAC000034,Std,2013-04-06 02:30:00,4162.0002
MAC000034,Std,2013-04-06 03:00:00,4089.0002
MAC000034,Std,2013-04-06 03:30:00,2066.0
MAC000034,Std,2013-04-06 04:00:00,2425.0
MAC000034,Std,2013-04-06 04:30:00,1569.0
MAC000034,Std,2013-04-06 05:00:00,2263.0
MAC000034,Std,2013-04-06 05:30:00,2592.0
MAC000034,Std,2013-04-06 06:00:00,1548.0
MAC000034,Std,2013-04-06 06:30:00,1220.0
MAC000034,Std,2013-04-06 07:00:00,64.0
MAC000034,Std,2013-04-06 07:30:00,121.0
MAC000034,Std,2013-04-06 08:00:00,54.0
MAC000034,Std,2013-04-06 08:30:00,62.0
MAC000034,Std,2013-04-06 09:00:00,41.0
MAC000034,Std,2013-04-06 09:30:00,116.0
MAC000034,Std,2013-04-06 10:00:00,210.0
MAC000034,Std,2013-04-06 10:30:00,262.0
MAC000034,Std,2013-04-06 11:00:00,255.0
MAC000034,Std,2013-04-06 11:30:00,78.0
MAC000034,Std,2013-04-06 12:00:00,269.0
MAC000034,Std,2013-04-06 12:30:00,174.0
MAC000034,Std,2013-04-06 13:00:00,228.0
MAC000034,Std,2013-04-06 13:30:00,118.0
MAC000034,Std,2013-04-06 14:00:00,119.0
MAC000034,Std,2013-04-06 14:30:00,105.0
MAC000034,Std,2013-04-06 15:00:00,76.0
MAC000034,Std,2013-04-06 15:30:00,136.0
MAC000034,Std,2013-04-06 16:00:00,303.0
MAC000034,Std,2013-04-06 16:30:00,179.0
MAC000034,Std,2013-04-06 17:00:00,143.0
MAC000034,Std,2013-04-06 17:30:00,150.0
MAC000034,Std,2013-04-06 18:00:00,117.0
MAC000034,Std,2013-04-06 18:30:00,123.0
MAC000034,Std,2013-04-06 19:00:00,198.0
MAC000034,Std,2013-04-06 19:30:00,210.0
MAC000034,Std,2013-04-06 20:00:00,220.0
MAC000034,Std,2013-04-06 20:30:00,210.0
MAC000034,Std,2013-04-06 21:00:00,159.0
MAC000034,Std,2013-04-06 21:30:00,153.0
MAC000034,Std,2013-04-06 22:00:00,152.0
MAC000034,Std,2013-04-06 22:30:00,152.0
MAC000034,Std,2013-04-06 23:00:00,173.0
MAC000034,Std,2013-04-06 23:30:00,123.0
MAC000034,Std,2013-04-07 00:00:00,5592.0
MAC000034,Std,2013-04-07 00:30:00,5323.9999
MAC000034,Std,2013-04-07 01:00:00,4864.9998
MAC000034,Std,2013-04-07 01:30:00,4823.9999
MAC000034,Std,2013-04-07 02:00:00,4760.0002
MAC000034,Std,2013-04-07 02:30:00,4744.9999
MAC000034,Std,2013-04-07 03:00:00,3862.0
MAC000034,Std,2013-04-07 03:30:00,2926.0001
MAC000034,Std,2013-04-07 04:00:00,1536.0
MAC000034,Std,2013-04-07 04:30:00,2040.0
MAC000034,Std,2013-04-07 05:00:00,2497.9999
MAC000034,Std,2013-04-07 05:30:00,1513.0
MAC000034,Std,2013-04-07 06:00:00,1401.0
MAC000034,Std,2013-04-07 06:30:00,1760.0
MAC000034,Std,2013-04-07 07:00:00,42.0
MAC000034,Std,2013-04-07 07:30:00,46.0
MAC000034,Std,2013-04-07 08:00:00,49.0
MAC000034,Std,2013-04-07 08:30:00,41.0
MAC000034,Std,2013-04-07 09:00:00,125.0
MAC000034,Std,2013-04-07 09:30:00,157.0
MAC000034,Std,2013-04-07 10:00:00,250.0
MAC000034,Std,2013-04-07 10:30:00,93.0
MAC000034,Std,2013-04-07 11:00:00,108.0
MAC000034,Std,2013-04-07 11:30:00,105.0
MAC000034,Std,2013-04-07 12:00:00,431.0
MAC000034,Std,2013-04-07 12:30:00,97.0
MAC000034,Std,2013-04-07 13:00:00,31.0
MAC000034,Std,2013-04-07 13:30:00,64.0
MAC000034,Std,2013-04-07 14:00:00,152.0
MAC000034,Std,2013-04-07 14:30:00,103.0
MAC000034,Std,2013-04-07 15:00:00,124.0
MAC000034,Std,2013-04-07 15:30:00,205.0
MAC000034,Std,2013-04-07 16:00:00,590.0
MAC000034,Std,2013-04-07 16:30:00,663.0
MAC000034,Std,2013-04-07 17:00:00,575.0
MAC000034,Std,2013-04-07 17:30:00,529.0
MAC000034,Std,2013-04-07 18:00:00,437.0
MAC000034,Std,2013-04-07 18:30:00,161.0
MAC000034,Std,2013-04-07 19:00:00,173.0
MAC000034,Std,2013-04-07 19:30:00,614.0
MAC000034,Std,2013-04-07 20:00:00,607.0
MAC000034,Std,2013-04-07 20:30:00,596.0
MAC000034,Std,2013-04-07 21:00:00,647.0
MAC000034,Std,2013-04-07 21:30:00,683.0
MAC000034,Std,2013-04-07 22:00:00,654.0
MAC000034,Std,2013-04-07 22:30:00,674.0
MAC000034,Std,2013-04-07 23:00:00,751.0
MAC000034,Std,2013-04-07 23:30:00,754.0
MAC000034,Std,2013-04-08 00:00:00,5379.0002
MAC000034,Std,2013-04-08 00:30:00,5230.9999
MAC000034,Std,2013-04-08 01:00:00,5743.0
MAC000034,Std,2013-04-08 01:30:00,4581.9998000000005
MAC000034,Std,2013-04-08 02:00:00,4994.9999
MAC000034,Std,2013-04-08 02:30:00,4105.9999
MAC000034,Std,2013-04-08 03:00:00,3584.0001
MAC000034,Std,2013-04-08 03:30:00,2022.0001
MAC000034,Std,2013-04-08 04:00:00,1987.0
MAC000034,Std,2013-04-08 04:30:00,1911.9999
MAC000034,Std,2013-04-08 05:00:00,1829.0
MAC000034,Std,2013-04-08 05:30:00,1531.9999
MAC000034,Std,2013-04-08 06:00:00,1855.0
MAC000034,Std,2013-04-08 06:30:00,1793.0
MAC000034,Std,2013-04-08 07:00:00,46.0
MAC000034,Std,2013-04-08 07:30:00,54.0
MAC000034,Std,2013-04-08 08:00:00,80.0
MAC000034,Std,2013-04-08 08:30:00,158.0
MAC000034,Std,2013-04-08 09:00:00,248.0
MAC000034,Std,2013-04-08 09:30:00,117.0
MAC000034,Std,2013-04-08 10:00:00,482.0
MAC000034,Std,2013-04-08 10:30:00,57.0
MAC000034,Std,2013-04-08 11:00:00,53.0
MAC000034,Std,2013-04-08 11:30:00,38.0
MAC000034,Std,2013-04-08 12:00:00,60.0
MAC000034,Std,2013-04-08 12:30:00,58.0
MAC000034,Std,2013-04-08 13:00:00,126.0
MAC000034,Std,2013-04-08 13:30:00,70.0
MAC000034,Std,2013-04-08 14:00:00,55.0
MAC000034,Std,2013-04-08 14:30:00,46.0
MAC000034,Std,2013-04-08 15:00:00,46.0
MAC000034,Std,2013-04-08 15:30:00,52.0
MAC000034,Std,2013-04-08 16:00:00,41.0
MAC000034,Std,2013-04-08 16:30:00,77.0
MAC000034,Std,2013-04-08 17:00:00,205.0
MAC000034,Std,2013-04-08 17:30:00,168.0
MAC000034,Std,2013-04-08 18:00:00,173.0
MAC000034,Std,2013-04-08 18:30:00,121.0
MAC000034,Std,2013-04-08 19:00:00,118.0
MAC000034,Std,2013-04-08 19:30:00,129.0
MAC000034,Std,2013-04-08 20:00:00,154.0
MAC000034,Std,2013-04-08 20:30:00,144.0
MAC000034,Std,2013-04-08 21:00:00,147.0
MAC000034,Std,2013-04-08 21:30:00,208.0
MAC000034,Std,2013-04-08 22:00:00,207.0
MAC000034,Std,2013-04-08 22:30:00,178.0
MAC000034,Std,2013-04-08 23:00:00,172.0
MAC000034,Std,2013-04-08 23:30:00,154.0
MAC000034,Std,2013-04-09 00:00:00,5449.9998
MAC000034,Std,2013-04-09 00:30:00,4902.9999
MAC000034,Std,2013-04-09 01:00:00,4901.0
MAC000034,Std,2013-04-09 01:30:00,4730.9999
MAC000034,Std,2013-04-09 02:00:00,4853.0002
MAC000034,Std,2013-04-09 02:30:00,4330.9999
MAC000034,Std,2013-04-09 03:00:00,3818.0001
MAC000034,Std,2013-04-09 03:30:00,1971.0
MAC000034,Std,2013-04-09 04:00:00,1601.0
MAC000034,Std,2013-04-09 04:30:00,2566.9999
MAC000034,Std,2013-04-09 05:00:00,1959.0
MAC000034,Std,2013-04-09 05:30:00,1980.0
MAC000034,Std,2013-04-09 06:00:00,2470.0
MAC000034,Std,2013-04-09 06:30:00,1511.0
MAC000034,Std,2013-04-09 07:00:00,114.0
MAC000034,Std,2013-04-09 07:30:00,73.0
MAC000034,Std,2013-04-09 08:00:00,46.0
MAC000034,Std,2013-04-09 08:30:00,120.0
MAC000034,Std,2013-04-09 09:00:00,170.0
MAC000034,Std,2013-04-09 09:30:00,257.0
MAC000034,Std,2013-04-09 10:00:00,183.0
MAC000034,Std,2013-04-09 10:30:00,162.0
MAC000034,Std,2013-04-09 11:00:00,165.0
MAC000034,Std,2013-04-09 11:30:00,508.0
MAC000034,Std,2013-04-09 12:00:00,110.0
MAC000034,Std,2013-04-09 12:30:00,31.0
MAC000034,Std,2013-04-09 13:00:00,64.0
MAC000034,Std,2013-04-09 13:30:00,36.0
MAC000034,Std,2013-04-09 14:00:00,57.0
MAC000034,Std,2013-04-09 14:30:00,41.0
MAC000034,Std,2013-04-09 15:00:00,52.0
MAC000034,Std,2013-04-09 15:30:00,80.0
MAC000034,Std,2013-04-09 16:00:00,102.0
MAC000034,Std,2013-04-09 16:30:00,218.0
MAC000034,Std,2013-04-09 17:00:00,110.0
MAC000034,Std,2013-04-09 17:30:00,94.0
MAC000034,Std,2013-04-09 18:00:00,125.0
MAC000034,Std,2013-04-09 18:30:00,125.0
MAC000034,Std,2013-04-09 19:00:00,130.0
MAC000034,Std,2013-04-09 19:30:00,179.0
MAC000034,Std,2013-04-09 20:00:00,246.0
MAC000034,Std,2013-04-09 20:30:00,193.0
MAC000034,Std,2013-04-09 21:00:00,169.0
MAC000034,Std,2013-04-09 21:30:00,147.0
MAC000034,Std,2013-04-09 22:00:00,147.0
MAC000034,Std,2013-04-09 22:30:00,146.0
MAC000034,Std,2013-04-09 23:00:00,113.0
MAC000034,Std,2013-04-09 23:30:00,208.0
MAC000034,Std,2013-04-10 00:00:00,4946.0001
MAC000034,Std,2013-04-10 00:30:00,4729.0001
MAC000034,Std,2013-04-10 01:00:00,4671.999900000001
MAC000034,Std,2013-04-10 01:30:00,4673.9998
MAC000034,Std,2013-04-10 02:00:00,4342.0
MAC000034,Std,2013-04-10 02:30:00,4709.0001
MAC000034,Std,2013-04-10 03:00:00,3316.9999
MAC000034,Std,2013-04-10 03:30:00,2003.0
MAC000034,Std,2013-04-10 04:00:00,1679.0
MAC000034,Std,2013-04-10 04:30:00,1925.0
MAC000034,Std,2013-04-10 05:00:00,1869.0
MAC000034,Std,2013-04-10 05:30:00,1923.0
MAC000034,Std,2013-04-10 06:00:00,1695.0001
MAC000034,Std,2013-04-10 06:30:00,1592.0
MAC000034,Std,2013-04-10 07:00:00,46.0
MAC000034,Std,2013-04-10 07:30:00,53.0
MAC000034,Std,2013-04-10 08:00:00,47.0
MAC000034,Std,2013-04-10 08:30:00,62.0
MAC000034,Std,2013-04-10 09:00:00,160.0
MAC000034,Std,2013-04-10 09:30:00,189.0
MAC000034,Std,2013-04-10 10:00:00,171.0
MAC000034,Std,2013-04-10 10:30:00,195.0
MAC000034,Std,2013-04-10 11:00:00,214.0
MAC000034,Std,2013-04-10 11:30:00,185.0
MAC000034,Std,2013-04-10 12:00:00,70.0
MAC000034,Std,2013-04-10 12:30:00,69.0
MAC000034,Std,2013-04-10 13:00:00,97.0
MAC000034,Std,2013-04-10 13:30:00,179.0
MAC000034,Std,2013-04-10 14:00:00,148.0
MAC000034,Std,2013-04-10 14:30:00,83.0
MAC000034,Std,2013-04-10 15:00:00,45.0
MAC000034,Std,2013-04-10 15:30:00,49.0
MAC000034,Std,2013-04-10 16:00:00,49.0
MAC000034,Std,2013-04-10 16:30:00,154.0
MAC000034,Std,2013-04-10 17:00:00,118.0
MAC000034,Std,2013-04-10 17:30:00,140.0
MAC000034,Std,2013-04-10 18:00:00,176.0
MAC000034,Std,2013-04-10 18:30:00,172.0
MAC000034,Std,2013-04-10 19:00:00,151.0
MAC000034,Std,2013-04-10 19:30:00,170.0
MAC000034,Std,2013-04-10 20:00:00,151.0
MAC000034,Std,2013-04-10 20:30:00,158.0
MAC000034,Std,2013-04-10 21:00:00,158.0
MAC000034,Std,2013-04-10 21:30:00,142.0
MAC000034,Std,2013-04-10 22:00:00,214.0
MAC000034,Std,2013-04-10 22:30:00,228.0
MAC000034,Std,2013-04-10 23:00:00,202.0
MAC000034,Std,2013-04-10 23:30:00,171.0
MAC000034,Std,2013-04-11 00:00:00,5395.0
MAC000034,Std,2013-04-11 00:30:00,4940.0001
MAC000034,Std,2013-04-11 01:00:00,4692.9998
MAC000034,Std,2013-04-11 01:30:00,4738.9998000000005
MAC000034,Std,2013-04-11 02:00:00,4704.9999
MAC000034,Std,2013-04-11 02:30:00,4116.0002
MAC000034,Std,2013-04-11 03:00:00,3698.9999
MAC000034,Std,2013-04-11 03:30:00,1472.0
MAC000034,Std,2013-04-11 04:00:00,2059.9999000000003
MAC000034,Std,2013-04-11 04:30:00,1723.0
MAC000034,Std,2013-04-11 05:00:00,1728.0
MAC000034,Std,2013-04-11 05:30:00,1515.0
